Game,Platform,Release_Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,MetaScore,UserReview
island xtreme stunts,PS2,2002.0,Action,Electronic Arts,0.04,0.03,0.0,0.01,0.09,,
iss pro evolution,PS,1998.0,Sports,Konami Digital Entertainment,0.0,0.0,0.71,0.05,0.76,,
isshoni gohan. portable,PSP,2013.0,Adventure,Boost On,0.0,0.0,0.01,0.0,0.01,,
itadaki street 2: neon sign wa bara iro ni,SNES,1994.0,Misc,Enix Corporation,0.0,0.0,0.29,0.0,0.29,,
itadaki street ds,DS,2007.0,Misc,Square Enix,0.0,0.0,0.41,0.0,0.41,,
itoi shigesato no bass tsuri no. 1,SNES,1997.0,Sports,Nintendo,0.0,0.0,0.17,0.0,0.17,,
itoi shigesato no bass tsuri no. 1 ketteihan!,N64,2000.0,Sports,Nintendo,0.0,0.0,0.07,0.0,0.07,,
ivy the kiwi?,DS,2010.0,Puzzle,Rising Star Games,0.08,0.0,0.0,0.0,0.1,71.5,6.75
ivy the kiwi?,Wii,2010.0,Puzzle,Rising Star Games,0.08,0.04,0.0,0.0,0.12,71.5,6.75
"iza, shutsujin! koisen",PSP,2011.0,Adventure,Quinrose,0.0,0.0,0.01,0.0,0.01,,
izumo 2,PS2,2006.0,Adventure,GN Software,0.0,0.0,0.01,0.0,0.01,,
izuna 2: the unemployed ninja returns,DS,2007.0,Role-Playing,Success,0.05,0.0,0.0,0.0,0.06,,
j legend retsuden,3DS,2013.0,Misc,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,,
j stars victory vs.,PS3,2014.0,Fighting,Namco Bandai Games,0.04,0.06,0.2,0.02,0.32,,
j stars victory vs.,PS4,2015.0,Fighting,Namco Bandai Games,0.07,0.14,0.0,0.04,0.25,,
j stars victory vs.,PSV,2014.0,Fighting,Namco Bandai Games,0.0,0.07,0.17,0.02,0.26,,
j-league '96 dream stadium,SNES,1996.0,Sports,Hudson Soft,0.0,0.0,0.05,0.0,0.05,,
j-league excite stage '95,SNES,1995.0,Sports,Epoch,0.0,0.0,0.45,0.0,0.45,,
j-league excite stage '96,SNES,1996.0,Sports,Epoch,0.0,0.0,0.19,0.0,0.19,,
j-league jikkyou winning eleven 2000,PS,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.15,0.01,0.16,,
j-league jikkyou winning eleven 3,PS,1997.0,Sports,Konami Digital Entertainment,0.0,0.0,0.18,0.01,0.19,,
j-league pro soccer club o tsukurou '04,PS2,2004.0,Sports,Sega,0.0,0.0,0.36,0.0,0.36,,
j-league pro soccer club o tsukurou!,DC,1999.0,Sports,Sega,0.0,0.0,0.36,0.0,0.36,,
j-league pro soccer club o tsukurou! 3,PS2,2003.0,Sports,Sega,0.0,0.0,0.52,0.0,0.52,,
j-league pro soccer club o tsukurou! 5,PS2,2007.0,Sports,Sega,0.0,0.0,0.19,0.0,0.19,,
j-league pro soccer club o tsukurou! 6: pride of j,PSP,2009.0,Sports,Sega,0.0,0.0,0.16,0.0,0.16,,
j-league pro soccer club o tsukurou! 7 euro plus,PSP,2011.0,Sports,Sega,0.0,0.0,0.21,0.0,0.21,,
j-league pro soccer club wo tsukurou!,SAT,1996.0,Sports,Sega,0.0,0.0,0.26,0.0,0.26,,
j-league pro soccer club wo tsukurou! 2,SAT,1997.0,Sports,Sega,0.0,0.0,0.49,0.0,0.49,,
j-league pro striker 2,GEN,1994.0,Sports,Sega,0.0,0.0,0.04,0.0,0.04,,
j-league soccer: prime goal,SNES,1993.0,Sports,Namco Bandai Games,0.0,0.0,0.69,0.0,0.69,,
j-league soccer: prime goal 2,SNES,1994.0,Sports,Namco Bandai Games,0.0,0.0,0.53,0.0,0.53,,
j-league victory goal,SAT,1995.0,Sports,Sega,0.0,0.0,0.15,0.0,0.15,,
j-league victory goal '96,SAT,1996.0,Sports,Sega,0.0,0.0,0.29,0.0,0.29,,
j-league winning eleven 10 + europa league 06-07,PS2,2006.0,Sports,Konami Digital Entertainment,0.0,0.0,0.21,0.0,0.21,,
j-league winning eleven 2007: club championship,PS2,2007.0,Sports,Konami Digital Entertainment,0.0,0.0,0.31,0.0,0.31,,
j-league winning eleven 2008: club championship,PS2,2008.0,Sports,Konami Digital Entertainment,0.0,0.0,0.22,0.0,0.22,,
j-league winning eleven 2009: club championship,PS2,2009.0,Sports,Konami Digital Entertainment,0.0,0.0,0.08,0.0,0.08,,
j-league winning eleven 2010: club championship,PS2,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,,
j-league winning eleven 9: asia championship,PS2,2005.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,,
j.league pro soccer club o tsukurou! 8 euro plus,PSP,2013.0,Sports,Sega,0.0,0.0,0.04,0.0,0.04,,
jack keane,PC,2008.0,Adventure,Kalypso Media,0.0,0.02,0.0,0.0,0.03,69.0,6.6
jackass the game,PS2,2007.0,Action,Empire Interactive,0.28,0.22,0.0,0.08,0.56,58.0,6.7
jackass the game,PSP,2007.0,Action,Empire Interactive,0.18,0.16,0.0,0.1,0.44,58.0,6.7
jackass the game ds,DS,2008.0,Action,Empire Interactive,0.06,0.0,0.0,0.01,0.07,,
jackie chan adventures: legend of the dark hand,GBA,2001.0,Action,Activision,0.13,0.05,0.0,0.0,0.19,,
jackie chan: stuntmaster,PS,1999.0,Action,Sony Computer Entertainment,0.12,0.08,0.0,0.01,0.22,,
jacqueline wilson's tracy beaker: the game,DS,2009.0,Misc,P2 Games,0.0,0.05,0.0,0.0,0.06,,
jade cocoon 2,PS2,2001.0,Role-Playing,Ubisoft,0.05,0.04,0.0,0.01,0.1,76.0,7.9
jade cocoon: story of the tamamayu,PS,1998.0,Role-Playing,Crave Entertainment,0.15,0.1,0.0,0.02,0.27,,
jade empire,XB,2005.0,Role-Playing,Microsoft Game Studios,0.48,0.19,0.0,0.03,0.7,89.0,8.4
jak 3,PS2,2004.0,Platform,Sony Computer Entertainment,1.33,0.49,0.0,0.03,1.85,84.0,8.7
jak and daxter: the lost frontier,PS2,2009.0,Platform,Sony Computer Entertainment,0.44,0.34,0.0,0.12,0.92,71.5,6.199999999999999
jak and daxter: the lost frontier,PSP,2009.0,Platform,Sony Computer Entertainment,0.36,0.54,0.0,0.3,1.22,71.5,6.199999999999999
jak and daxter: the precursor legacy,PS2,2001.0,Platform,Sony Computer Entertainment,2.08,1.09,0.15,0.33,3.64,90.0,8.8
jak ii,PS2,2003.0,Platform,Sony Computer Entertainment,1.68,0.74,0.0,0.36,2.78,87.0,8.3
jak x: combat racing,PS2,2005.0,Racing,Sony Computer Entertainment,0.45,0.02,0.0,0.07,0.55,76.0,7.9
jake hunter detective story: memories of the past,DS,2007.0,Adventure,PQube,0.06,0.0,0.05,0.0,0.11,,
jake hunter: detective chronicles,DS,2008.0,Adventure,Aksys Games,0.02,0.0,0.0,0.0,0.02,47.0,
jake power: fireman,DS,2008.0,Adventure,Ubisoft,0.08,0.35,0.0,0.06,0.49,,
jake power: handyman,DS,2008.0,Adventure,Ubisoft,0.06,0.0,0.0,0.0,0.07,,
jake power: policeman,DS,2008.0,Adventure,Ubisoft,0.05,0.0,0.0,0.0,0.05,,
jam sessions 2,DS,2009.0,Misc,Ubisoft,0.06,0.0,0.0,0.0,0.06,66.0,
jam sessions: sing and play guitar (jp sales),DS,2007.0,Misc,Ubisoft,0.0,0.0,0.01,0.0,0.01,,
jam sessions: sing and play guitar (us sales),DS,2007.0,Misc,Ubisoft,0.38,0.0,0.0,0.0,0.38,,
jam with the band,DS,2008.0,Misc,Nintendo,0.0,0.0,0.51,0.0,0.51,,
jambo! safari animal rescue,DS,2009.0,Simulation,Sega,0.01,0.0,0.0,0.0,0.01,,
jambo! safari animal rescue,Wii,2009.0,Simulation,Sega,0.07,0.01,0.0,0.01,0.09,,
james bond 007: agent under fire,GC,2002.0,Shooter,Electronic Arts,1.12,0.3,0.0,0.04,1.44,72.5,7.0
james bond 007: agent under fire,PS2,2001.0,Shooter,Electronic Arts,1.9,1.13,0.1,0.41,3.53,72.0,7.9
james bond 007: agent under fire,XB,2002.0,Shooter,Electronic Arts,1.3,0.44,0.0,0.06,1.8,72.5,7.0
james bond 007: blood stone,DS,2010.0,Shooter,Activision,0.2,0.04,0.0,0.0,0.28,65.0,7.25
james bond 007: blood stone,PC,2010.0,Shooter,Activision,0.08,0.0,0.0,0.0,0.08,65.0,7.25
james bond 007: blood stone,PS3,2010.0,Shooter,Activision,0.72,1.52,0.08,0.52,2.88,65.0,7.25
james bond 007: blood stone,X360,2010.0,Shooter,Activision,0.8,0.96,0.0,0.2,1.92,65.0,7.25
james bond 007: everything or nothing,GBA,2003.0,Shooter,Electronic Arts,0.12,0.04,0.0,0.0,0.17,73.0,8.3
james bond 007: everything or nothing,GC,2004.0,Shooter,Electronic Arts,0.96,0.24,0.0,0.03,1.26,83.66666666666667,8.1
james bond 007: everything or nothing,PS2,2004.0,Shooter,Electronic Arts,2.55,3.18,0.27,0.96,6.93,83.66666666666667,8.1
james bond 007: everything or nothing,XB,2004.0,Shooter,Electronic Arts,1.29,0.5700000000000001,0.0,0.06,1.92,83.66666666666667,8.1
james bond 007: legends,PS3,2012.0,Shooter,Activision,0.11,0.17,0.0,0.07,0.36,,
james bond 007: legends,WiiU,2012.0,Shooter,Activision,0.07,0.05,0.0,0.01,0.13,,
james bond 007: legends,X360,2012.0,Shooter,Activision,0.13,0.14,0.0,0.03,0.3,,
james bond 007: nightfire,GBA,2003.0,Shooter,Electronic Arts,0.1,0.04,0.0,0.0,0.13,,
james bond 007: nightfire,GC,2002.0,Shooter,Electronic Arts,1.7999999999999998,0.48,0.0,0.06,2.34,78.33333333333333,8.266666666666667
james bond 007: nightfire,PS2,2002.0,Shooter,Electronic Arts,4.35,3.87,0.36,1.3800000000000001,9.99,78.33333333333333,8.266666666666667
james bond 007: nightfire,XB,2002.0,Shooter,Electronic Arts,1.7399999999999998,0.66,0.0,0.09,2.46,78.33333333333333,8.266666666666667
james cameron's dark angel,XB,2002.0,Action,Vivendi Games,0.1,0.04,0.0,0.0,0.14,47.5,7.4
james noir's hollywood crimes,3DS,2011.0,Adventure,Ubisoft,0.07,0.07,0.0,0.02,0.15,60.0,6.6
james patterson women's murder club: games of passion,DS,2009.0,Adventure,THQ,0.15,0.22,0.0,0.05,0.41,53.0,
james pond: codename robocod,GBA,2005.0,Platform,Play It,0.02,0.01,0.0,0.0,0.03,,
jampack fall 2001,PS,2001.0,Misc,Sony Computer Entertainment,0.33,0.22,0.0,0.04,0.59,,
jampack spring 2004 (rp-t),PS2,2003.0,Misc,Sony Computer Entertainment,0.2,0.16,0.0,0.05,0.41,,
jampack summer '99,PS,1999.0,Misc,Sony Computer Entertainment,0.54,0.36,0.0,0.06,0.96,,
jampack summer 2001,PS2,2001.0,Misc,Sony Computer Entertainment,0.36,0.28,0.0,0.1,0.74,,
jampack summer 2002,PS2,2002.0,Misc,Sony Computer Entertainment,0.28,0.22,0.0,0.07,0.57,,
jampack summer 2k,PS,2000.0,Misc,Sony Computer Entertainment,0.88,0.6,0.0,0.1,1.58,,
jampack vol. 1,PS,1996.0,Misc,Sony Computer Entertainment,0.1,0.07,0.0,0.01,0.18,,
jampack vol. 2,PS,1996.0,Misc,Sony Computer Entertainment,0.3,0.2,0.0,0.03,0.53,,
jampack volume 11,PS2,2004.0,Misc,Sony Computer Entertainment,0.26,0.2,0.0,0.07,0.53,,
jampack volume 12,PS2,2005.0,Misc,Sony Computer Entertainment,0.15,0.12,0.0,0.04,0.31,,
jampack volume 13 (rp-m),PS2,2005.0,Misc,Sony Computer Entertainment,0.37,0.01,0.0,0.06,0.44,,
jampack volume 13 (rp-t),PS2,2005.0,Misc,Sony Computer Entertainment,0.31,0.24,0.0,0.08,0.64,,
jampack volume 14 (rp-t),PS2,2006.0,Misc,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.11,,
jampack winter '98,PS,1998.0,Misc,Sony Computer Entertainment,0.63,0.43,0.0,0.07,1.13,,
jampack winter '99,PS,1999.0,Misc,Sony Computer Entertainment,0.94,0.64,0.0,0.11,1.69,,
jampack winter 2000,PS,2000.0,Misc,Sony Computer Entertainment,0.55,0.38,0.0,0.07,1.0,,
jampack winter 2001,PS2,2001.0,Misc,Sony Computer Entertainment,0.35,0.28,0.0,0.09,0.72,,
jampack winter 2002,PS2,2002.0,Misc,Sony Computer Entertainment,0.25,0.2,0.0,0.07,0.52,,
jampack winter 2003 (rp-m),PS2,2003.0,Misc,Sony Computer Entertainment,0.22,0.18,0.0,0.06,0.46,,
jampack winter 2003 (rp-t),PS2,2003.0,Misc,Sony Computer Entertainment,0.19,0.15,0.0,0.05,0.39,,
jampack: summer 2003 (rp-m),PS2,2003.0,Misc,Sony Computer Entertainment,0.15,0.12,0.0,0.04,0.31,,
jampack: summer 2003 (rp-t),PS2,2003.0,Misc,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.19,,
jan sangoku musou,PS2,2006.0,Misc,Tecmo Koei,0.0,0.0,0.01,0.0,0.01,,
jane's hotel,DS,2010.0,Simulation,Unknown,0.03,0.0,0.0,0.0,0.04,,
jasf: jane's advanced strike fighters,PC,2011.0,Simulation,Deep Silver,0.02,0.01,0.0,0.0,0.04,41.0,4.1
jasf: jane's advanced strike fighters,PS3,2011.0,Simulation,Deep Silver,0.07,0.03,0.0,0.02,0.11,41.0,4.1
jasf: jane's advanced strike fighters,X360,2011.0,Simulation,Deep Silver,0.06,0.02,0.0,0.01,0.09,41.0,4.1
jawbreaker,2600,1981.0,Action,Tigervision,0.42,0.03,0.0,0.0,0.45,,
jaws unleashed,PS2,2006.0,Action,THQ,1.5,0.06,0.0,0.24,1.7999999999999998,52.666666666666664,7.166666666666667
jaws unleashed,XB,2006.0,Action,THQ,0.33,0.09,0.0,0.03,0.44999999999999996,52.666666666666664,7.166666666666667
jaws: ultimate predator,3DS,2011.0,Action,Majesco Entertainment,0.11,0.0,0.0,0.01,0.12,,
jaws: ultimate predator,Wii,2011.0,Action,Majesco Entertainment,0.09,0.0,0.0,0.01,0.09,,
jeanne d'arc,PSP,2006.0,Role-Playing,Sony Computer Entertainment,0.21,0.0,0.1,0.02,0.33,,
jeep thrills,Wii,2008.0,Racing,Zoo Digital Publishing,0.18,0.0,0.0,0.01,0.19,,
jelly belly: ballistic beans,Wii,2009.0,Puzzle,Zoo Digital Publishing,0.02,0.0,0.0,0.0,0.02,,
jenga world tour,DS,2007.0,Misc,Atari,0.18,0.0,0.0,0.02,0.18,29.0,2.8
jenga world tour,Wii,2007.0,Misc,Atari,0.1,0.0,0.0,0.0,0.1,29.0,2.8
jeopardy!,DS,2010.0,Misc,THQ,0.18,0.0,0.0,0.01,0.19,,
jeopardy!,N64,1998.0,Misc,GameTek,0.08,0.02,0.0,0.0,0.1,,
jeopardy!,PS,1997.0,Misc,Hasbro Interactive,0.39,0.27,0.0,0.05,0.71,,
jeopardy!,PS2,2003.0,Misc,Atari,0.24,0.18,0.0,0.06,0.48,,
jeopardy!,Wii,2010.0,Misc,THQ,0.56,0.0,0.0,0.03,0.59,,
jeopardy! 2nd edition,PS,2000.0,Misc,Hasbro Interactive,0.16,0.11,0.0,0.02,0.29,,
jeremy mcgrath supercross 2000,N64,1999.0,Racing,Acclaim Entertainment,0.23,0.06,0.0,0.0,0.29,43.0,8.0
jeremy mcgrath supercross 2000,PS,2000.0,Racing,Acclaim Entertainment,0.4,0.27,0.0,0.05,0.71,43.0,
jeremy mcgrath supercross 98,PS,1998.0,Racing,Acclaim Entertainment,0.91,0.1,0.0,0.03,1.04,,
jeremy mcgrath supercross world,GC,2002.0,Racing,Acclaim Entertainment,0.09,0.02,0.0,0.0,0.12,36.0,6.0
jeremy mcgrath supercross world,PS2,2001.0,Racing,Acclaim Entertainment,0.11,0.09,0.0,0.03,0.23,35.0,2.9
jerry rice and nitus' dog football,Wii,2011.0,Sports,Tommo,0.04,0.0,0.0,0.0,0.04,,
jersey devil,PS,1997.0,Platform,Ocean,0.13,0.09,0.0,0.01,0.23,,
jet force gemini,N64,1999.0,Shooter,Nintendo,0.78,0.28,0.07,0.02,1.16,80.0,8.7
jet grind radio,GBA,2003.0,Action,Sega,0.02,0.01,0.0,0.0,0.03,74.0,8.0
jet li: rise to honor,PS2,2004.0,Action,Sony Computer Entertainment,0.62,0.48,0.0,0.16,1.27,,
jet moto,PS,1996.0,Racing,Sony Computer Entertainment,1.33,0.4,0.03,0.07,1.83,,
jet moto 2,PS,1997.0,Racing,Sony Computer Entertainment,1.41,0.42,0.03,0.07,1.94,,
jet moto 3,PS,1999.0,Racing,Sony Computer Entertainment,0.41,0.28,0.0,0.05,0.74,,
jewel legends: tree of life,DS,2011.0,Puzzle,Rising Star Games,0.0,0.05,0.0,0.01,0.06,,
jewel link chronicles: legend of athena,DS,2011.0,Puzzle,GSP,0.0,0.06,0.0,0.01,0.07,,
jewel link: galactic quest,DS,2012.0,Action,Avanquest Software,0.0,0.02,0.0,0.0,0.02,,
jewel master egypt,DS,2009.0,Puzzle,Rondomedia,0.21,0.27,0.0,0.05,0.53,,
jewel master: cradle of athena,DS,2010.0,Puzzle,Storm City Games,0.18,0.0,0.0,0.01,0.19,,
jewel master: cradle of persia,DS,2012.0,Puzzle,Rising Star Games,0.0,0.05,0.0,0.01,0.06,,
jewel master: cradle of rome,Wii,2008.0,Puzzle,Rondomedia,0.03,0.0,0.0,0.0,0.03,,
jewel master: cradle of rome 2,DS,2011.0,Puzzle,Rising Star Games,0.0,0.02,0.0,0.0,0.02,,
jewel master: cradle of rome 2,PC,2011.0,Puzzle,Rising Star Games,0.0,0.04,0.0,0.01,0.04,,
jewel match,DS,2010.0,Puzzle,PlayV,0.05,0.12,0.0,0.02,0.18,,
jewel match 2,DS,2012.0,Puzzle,Easy Interactive,0.0,0.02,0.0,0.0,0.03,,
jewel quest 5: the sleepless star,DS,2012.0,Action,Licensed 4U,0.0,0.02,0.0,0.0,0.03,,
jewel quest 5: the sleepless star,PC,2011.0,Action,Astragon,0.01,0.02,0.0,0.01,0.04,,
jewel quest ii,PC,2007.0,Puzzle,Avanquest,0.0,0.01,0.0,0.0,0.01,,
jewel quest iv: heritage,DS,2011.0,Puzzle,iWin,0.0,0.05,0.0,0.01,0.06,,
jewel quest mysteries,DS,2009.0,Puzzle,Astragon,0.03,0.01,0.0,0.0,0.05,,
jewel quest mysteries 2: trail of the midnight heart,DS,2011.0,Puzzle,Unknown,0.0,0.04,0.0,0.01,0.04,,
jewel quest mysteries: curse of the emerald tear,DS,2010.0,Puzzle,Avanquest,0.0,0.25,0.0,0.04,0.29,,
jewel quest solitaire,DS,2009.0,Puzzle,GSP,0.0,0.14,0.0,0.02,0.15,,
jewel quest: expeditions,DS,2007.0,Puzzle,Avanquest,0.03,0.18,0.0,0.01,0.22,,
jewel time deluxe,DS,2011.0,Puzzle,O-Games,0.04,0.03,0.0,0.01,0.07,,
jewels of the ages,DS,2011.0,Puzzle,City Interactive,0.03,0.03,0.0,0.01,0.07,,
jewels of the tropical lost island,DS,2010.0,Puzzle,Storm City Games,0.11,0.1,0.0,0.02,0.24,,
jgtc: all-japan grand touring car championship,PS,1998.0,Racing,TYO,0.23,0.16,0.0,0.03,0.42,,
jig-a-pix: pets,DS,2009.0,Puzzle,Zushi Games,0.03,0.0,0.0,0.0,0.04,,
jig-a-pix: wild world,DS,2009.0,Puzzle,Zushi Games,0.03,0.01,0.0,0.0,0.03,,
jikandia: the timeless land,PSP,2010.0,Role-Playing,Idea Factory,0.03,0.0,0.0,0.0,0.03,,
jikkyou j-league perfect striker,N64,1996.0,Sports,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19,,
jikkyou oshaberi parodius,SNES,1995.0,Shooter,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,,
jikkyou powerful major league,GC,2006.0,Sports,Konami Digital Entertainment,0.0,0.0,0.04,0.0,0.04,,
jikkyou powerful major league,PS2,2006.0,Sports,Konami Digital Entertainment,0.0,0.0,0.22,0.0,0.22,,
jikkyou powerful major league 2009,PS2,2009.0,Sports,Konami Digital Entertainment,0.0,0.0,0.08,0.0,0.08,,
jikkyou powerful major league 2009,Wii,2009.0,Sports,Konami Digital Entertainment,0.0,0.0,0.04,0.0,0.04,,
jikkyou powerful pro baseball 2016,PS3,2016.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,,
jikkyou powerful pro baseball 2016,PS4,2016.0,Sports,Konami Digital Entertainment,0.0,0.0,0.17,0.0,0.17,,
jikkyou powerful pro baseball 2016,PSV,2016.0,Sports,Konami Digital Entertainment,0.0,0.0,0.17,0.0,0.17,,
jikkyou powerful pro yakuu '94,SNES,1994.0,Sports,Konami Digital Entertainment,0.0,0.0,0.41,0.0,0.41,,
jikkyou powerful pro yakyuu '95,PS,1994.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.01,0.11,,
jikkyou powerful pro yakyuu '96 kaimakuban,SNES,1996.0,Sports,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19,,
jikkyou powerful pro yakyuu '97 kaimakuban,PS,1997.0,Sports,Konami Digital Entertainment,0.0,0.0,0.56,0.04,0.59,,
jikkyou powerful pro yakyuu '98 kaimakuban,PS,1998.0,Sports,Konami Digital Entertainment,0.0,0.0,0.55,0.04,0.59,,
jikkyou powerful pro yakyuu '98 ketteiban,PS,1998.0,Sports,Konami Digital Entertainment,0.0,0.0,0.25,0.02,0.27,,
jikkyou powerful pro yakyuu '99 kaimakuban,PS,1999.0,Sports,Konami Digital Entertainment,0.0,0.0,0.76,0.05,0.81,,
jikkyou powerful pro yakyuu '99 ketteiban,PS,1999.0,Sports,Konami Digital Entertainment,0.0,0.0,0.25,0.02,0.26,,
jikkyou powerful pro yakyuu 10,GC,2003.0,Sports,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1,,
jikkyou powerful pro yakyuu 10,PS2,2003.0,Sports,Konami Digital Entertainment,0.0,0.0,0.51,0.0,0.51,,
jikkyou powerful pro yakyuu 10 chou ketteiban: 2003 memorial,PS2,2003.0,Sports,Konami Digital Entertainment,0.0,0.0,0.2,0.0,0.2,,
jikkyou powerful pro yakyuu 11,GC,2004.0,Sports,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.1,,
jikkyou powerful pro yakyuu 11,PS2,2004.0,Sports,Konami Digital Entertainment,0.0,0.0,0.42,0.0,0.42,,
jikkyou powerful pro yakyuu 12,GC,2005.0,Sports,Konami Digital Entertainment,0.0,0.0,0.08,0.0,0.08,,
jikkyou powerful pro yakyuu 12,PS2,2005.0,Sports,Konami Digital Entertainment,0.0,0.0,0.45,0.0,0.45,,
jikkyou powerful pro yakyuu 12 ketteiban,GC,2005.0,Sports,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,,
jikkyou powerful pro yakyuu 12 ketteiban,PS2,2005.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,,
jikkyou powerful pro yakyuu 13,PS2,2006.0,Sports,Konami Digital Entertainment,0.0,0.0,0.35,0.0,0.35,,
jikkyou powerful pro yakyuu 13 ketteiban,PS2,2006.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,,
jikkyou powerful pro yakyuu 14,PS2,2007.0,Sports,Konami Digital Entertainment,0.0,0.0,0.31,0.0,0.31,,
jikkyou powerful pro yakyuu 14 ketteiban,PS2,2007.0,Sports,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09,,
jikkyou powerful pro yakyuu 15,PS2,2008.0,Sports,Konami Digital Entertainment,0.0,0.0,0.24,0.0,0.24,,
jikkyou powerful pro yakyuu 15,Wii,2008.0,Sports,Konami Digital Entertainment,0.0,0.0,0.08,0.0,0.08,,
jikkyou powerful pro yakyuu 2,SNES,1995.0,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.0,0.27,,
jikkyou powerful pro yakyuu 2000,N64,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.29,0.06,0.35,,
jikkyou powerful pro yakyuu 2000 kaimakuban,PS,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.02,0.29,,
jikkyou powerful pro yakyuu 2000 ketteiban,PS,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.08,0.01,0.09,,
jikkyou powerful pro yakyuu 2001,PS,2001.0,Sports,Konami Digital Entertainment,0.0,0.0,0.23,0.02,0.24,,
jikkyou powerful pro yakyuu 2009,PS2,2009.0,Sports,Konami Digital Entertainment,0.0,0.0,0.15,0.0,0.15,,
jikkyou powerful pro yakyuu 2010,PS3,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.0,0.27,,
jikkyou powerful pro yakyuu 2010,PSP,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.2,0.0,0.2,,
jikkyou powerful pro yakyuu 2011,PS3,2011.0,Sports,Konami Digital Entertainment,0.0,0.0,0.26,0.0,0.26,,
jikkyou powerful pro yakyuu 2011,PSP,2011.0,Sports,Konami Digital Entertainment,0.0,0.0,0.2,0.0,0.2,,
jikkyou powerful pro yakyuu 2011 ketteiban,PS3,2011.0,Sports,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07,,
jikkyou powerful pro yakyuu 2011 ketteiban,PSP,2011.0,Sports,Konami Digital Entertainment,0.0,0.0,0.13,0.0,0.13,,
jikkyou powerful pro yakyuu 2012,PS3,2012.0,Action,Konami Digital Entertainment,0.0,0.0,0.21,0.0,0.21,,
jikkyou powerful pro yakyuu 2012,PSP,2012.0,Action,Konami Digital Entertainment,0.0,0.0,0.15,0.0,0.15,,
jikkyou powerful pro yakyuu 2012,PSV,2012.0,Action,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09,,
jikkyou powerful pro yakyuu 2013,PS3,2013.0,Sports,Konami Digital Entertainment,0.0,0.0,0.26,0.0,0.26,,
jikkyou powerful pro yakyuu 2013,PSP,2013.0,Sports,Konami Digital Entertainment,0.0,0.0,0.17,0.0,0.17,,
jikkyou powerful pro yakyuu 2013,PSV,2013.0,Sports,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1,,
jikkyou powerful pro yakyuu 2014,PS3,2014.0,Sports,Konami Digital Entertainment,0.0,0.0,0.17,0.0,0.17,,
jikkyou powerful pro yakyuu 2014,PSV,2014.0,Sports,Konami Digital Entertainment,0.0,0.0,0.12,0.0,0.12,,
jikkyou powerful pro yakyuu 3,SNES,1996.0,Sports,Konami Digital Entertainment,0.0,0.0,0.45,0.0,0.45,,
jikkyou powerful pro yakyuu 3 '97 haru,SNES,1997.0,Sports,Konami Digital Entertainment,0.0,0.0,0.16,0.0,0.16,,
jikkyou powerful pro yakyuu 4,N64,1997.0,Sports,Konami Digital Entertainment,0.0,0.0,0.26,0.05,0.31,,
jikkyou powerful pro yakyuu 5,N64,1998.0,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.0,0.27,,
jikkyou powerful pro yakyuu 6,N64,1999.0,Sports,Konami Digital Entertainment,0.0,0.0,0.39,0.03,0.42,,
jikkyou powerful pro yakyuu 7,PS2,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.35,0.0,0.35,,
jikkyou powerful pro yakyuu 8,PS2,2001.0,Sports,Konami Digital Entertainment,0.0,0.0,0.29,0.0,0.29,,
jikkyou powerful pro yakyuu 8 ketteiban,PS2,2001.0,Sports,Konami Digital Entertainment,0.0,0.0,0.12,0.0,0.12,,
jikkyou powerful pro yakyuu 9,GC,2002.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.12,,
jikkyou powerful pro yakyuu 9,PS2,2002.0,Sports,Konami Digital Entertainment,0.0,0.0,0.44,0.0,0.44,,
